A mobile phone, cell phone, cellphone, or hand phone, sometimes shortened to simply mobile, cell or just phone, is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.	Um telefone móvel, telefone celular, telefone manual, abreviado para telemóvel, é um telefone portátil que pode fazer e receber chamadas através de uma ligação de radiofrequência, quando o utilizador se encontra numa área de serviço telefónica.
The radio frequency link establishes a connection to the switching systems of a mobile phone operator, which provides access to the public switched telephone network (PSTN).	A radiofrequência estabelece uma ligação aos sistemas de comutação de uma operadora de telemóveis que permite o acesso à rede telefónica pública comutada (RTPC).
Modern mobile telephone services use a cellular network architecture, and, therefore, mobile telephones are called cellular telephones or cell phones, in North America.	Os serviços de telemóveis modernos utilizam uma arquitetura de rede celular e, por conseguinte, em Portugal, chamam-se apenas telemóveis.
In addition to telephony, 2000s-era mobile phones support a variety of other services, such as text messaging, MMS, email, Internet access, short-range wireless communications (infrared, Bluetooth), business applications, video games, and digital photography.	Além da telefonia, os telemóveis da década de 2000 estão equipados com vários outros serviços, como mensagens de texto, MMS, e-mail, acesso à Internet, comunicações sem fios de curto alcance (infravermelhos, Bluetooth), aplicações de negócios, jogos de vídeo e fotografia digital.
Mobile phones offering only those capabilities are known as feature phones; mobile phones which offer greatly advanced computing capabilities are referred to as smartphones.	Os telemóveis que apresentam apenas estas capacidades, são conhecidos como telemóveis básicos. Os que incluem capacidades de cálculo muito avançadas são conhecidos como smartphones (telemóveis inteligentes).
The first handheld mobile phone was demonstrated by John F. Mitchell and Martin Cooper of Motorola in 1973, using a handset weighing c.	O primeiro telemóvel portátil foi apresentado por John F. Mitchell e Martin Cooper da Motorola em 1973, que tinha um auscultador que pesava cerca de
2 kilograms (4.4 lbs).	2 quilogramas.
In 1979, Nippon Telegraph and Telephone (NTT) launched the world's first cellular network in Japan.	Em 1979, a Nippon Telegraph and Telephone (NTT) lançou no Japão a primeira rede celular do mundo.
In 1983, the DynaTAC 8000x was the first commercially available handheld mobile phone.	Em 1983, o DynaTAC 8000x foi o primeiro telemóvel portátil disponível comercialmente no mercado.
From 1983 to 2014, worldwide mobile phone subscriptions grew to over seven billion—enough to provide one for every person on Earth.	Entre 1983 e 2014, as assinaturas de telemóvel a nível mundial atingiram um valor superior a sete mil milhões, o que significa um telemóvel por cada pessoa na Terra.
In first quarter of 2016, the top smartphone developers worldwide were Samsung, Apple, and Huawei, and smartphone sales represented 78 percent of total mobile phone sales.	No primeiro trimestre de 2016, os principais fornecedores de smartphones eram a Samsung, a Apple e a Huawei e as vendas de smartphones representavam 78 por cento do total das vendas dos telemóveis.
For feature phones (slang: “dumbphones”) as of 2016, the largest were Samsung, Nokia, and Alcatel.	No que respeita aos telemóveis básicos, desde 2016, os maiores fornecedores eram a Samsung, a Nokia e a Alcatel.
A handheld mobile radio telephone service was envisioned in the early stages of radio engineering.	Um serviço portátil de radiotelefonia foi concebido na fase inicial da engenharia de radiocomunicações.
In 1917, Finnish inventor Eric Tigerstedt filed a patent for a "pocket-size folding telephone with a very thin carbon microphone".	Em 1917, o inventor finlandês Eric Tigerstedt registou uma patente de um "telefone dobrável de bolso com um microfone de carbono muito fino".
Early predecessors of cellular phones included analog radio communications from ships and trains.	Os primeiros antecessores dos telemóveis incluíram comunicações de rádio analógicas de navios e comboios.
The race to create truly portable telephone devices began after World War II, with developments taking place in many countries.	A corrida para criar dispositivos telefónicos verdadeiramente portáteis teve início após a Segunda Guerra Mundial II, tendo-se registado vários graus de desenvolvimento em muitos países.
The advances in mobile telephony have been traced in successive "generations", starting with the early zeroth-generation (0G) services, such as Bell System's Mobile Telephone Service and its successor, the Improved Mobile Telephone Service.	Os avanços na telefonia móvel têm sido registados em sucessivas "gerações", começando pelos serviços iniciais da geração zero (0G), como é o caso do Serviço de Telefone Móvel do Sistema Bell e o seu sucessor, o Serviço de Telefone Móvel Melhorado.
These 0G systems were not cellular, supported few simultaneous calls, and were very expensive.	Estes sistemas 0G não eram celulares, permitiam fazer poucas chamadas em simultâneo e não eram dispendiosos.
The first handheld cellular mobile phone was demonstrated by John F. Mitchell and Martin Cooper of Motorola in 1973, using a handset weighing 2 kilograms (4.4 lb).	O primeiro telemóvel portátil foi apresentado por John F. Mitchell e Martin Cooper da Motorola em 1973, usando um telefone que pesava 2 quilogramas.
The first commercial automated cellular network (1G) analog was launched in Japan by Nippon Telegraph and Telephone in 1979.	A primeira rede celular automática comercial (1G) analógica foi lançada no Japão pela Nippon Telegraph and Telephone em 1979.
This was followed in 1981 by the simultaneous launch of the Nordic Mobile Telephone (NMT) system in Denmark, Finland, Norway, and Sweden.	Isto foi seguido em 1981 pelo lançamento simultâneo do sistema Nordic Mobile Telephone (NMT) na Dinamarca, Finlândia, Noruega e Suécia.
Several other countries then followed in the early to mid-1980s.	Em seguida, vários outros países seguiram o exemplo em meados da década de 1980.
These first-generation (1G) systems could support far more simultaneous calls but still used analog cellular technology.	Estes sistemas de primeira geração (1G) tinham capacidade para efetuar um número muito superior de chamadas em simultâneo, mas continuavam a utilizar tecnologia celular analógica.
In 1983, the DynaTAC 8000x was the first commercially available handheld mobile phone.	Em 1983, o DynaTAC 8000x foi o primeiro telemóvel portátil disponível no mercado.
Digital cellular networks first appeared in the 1990s, enabled by the wide adoption of MOSFET-based RF power amplifiers (power MOSFET and LDMOS) and RF circuits (RF CMOS).	As redes celulares digitais surgiram na década de 1990, possíveis através da adoção generalizada de amplificadores de RF baseada no MOSFET (LDMOS e MOSFET de potência) e circuitos de radiofrequência (CMOS de RF).
In 1991, the second-generation (2G) digital cellular technology was launched in Finland by Radiolinja on the GSM standard.	Em 1991, a tecnologia celular digital de segunda geração (2G) foi lançada na Finlândia pela Radiolinja com base na norma GSM.
This sparked competition in the sector as the new operators challenged the incumbent 1G network operators.	Isto provocou a competição no setor, uma vez que as novas operadoras desafiavam os operadores de rede 1G titulares.
Ten years later, in 2001, the third generation (3G) was launched in Japan by NTT DoCoMo on the WCDMA standard.	Dez anos mais tarde, em 2001, foi lançada a terceira geração (3G) no Japão pela NTT DoCoMo com base na norma WCDMA.
This was followed by 3.5G, 3G+ or turbo 3G enhancements based on the high-speed packet access (HSPA) family, allowing UMTS networks to have higher data transfer speeds and capacity.	Isto foi seguido pelas melhorias de 3.5G, 3G+ ou 3G turbo, com base na família de acesso de pacotes de elevada velocidade (HSPA), o que permitiu às redes de UMTS usufruir de capacidades e velocidades de transferência de dados mais elevadas.
By 2009, it had become clear that, at some point, 3G networks would be overwhelmed by the growth of bandwidth-intensive applications, such as streaming media.	Em 2009, tornou-se evidente que, a certa altura, as redes 3G seriam sobrecarregadas pelo aumento das aplicações intensivas de largura de banda, como, por exemplo, a transmissão em fluxo de conteúdos de multimédia.
Consequently, the industry began looking to data-optimized fourth-generation technologies, with the promise of speed improvements up to ten-fold over existing 3G technologies.	Como consequência, o setor começou a procurar tecnologias de quarta geração de dados otimizados, com o intuito de aumentar dez vezes a velocidade das tecnologias 3G existentes.
The first two commercially available technologies billed as 4G were the WiMAX standard, offered in North America by Sprint, and the LTE standard, first offered in Scandinavia by TeliaSonera.	As duas primeiras tecnologias disponíveis no mercado e apresentadas como 4G foram a norma WiMAX, disponibilizadas na América do Norte pela Sprint, e a norma LTE, fornecida pela primeira vez na Escandinávia pela TeliaSonera.
5G is a technology and term used in research papers and projects to denote the next major phase in mobile telecommunication standards beyond the 4G/IMT-Advanced standards.	"5G" é uma tecnologia e um termo utilizado em trabalhos de investigação e projetos para indicar a próxima grande fase em termos de normas de telecomunicações móveis para além das normas avançadas de 4G/IMT.
The term 5G is not officially used in any specification or official document yet made public by telecommunication companies or standardization bodies such as 3GPP, WiMAX Forum or ITU-R. New standards beyond 4G are currently being developed by standardization bodies, but they are at this time seen as under the 4G umbrella, not for a new mobile generation.	O termo "5G" não é utilizado oficialmente em qualquer especificação ou documento oficial tornado público por empresas de telecomunicações ou organismos de normalização, como 3GPP, WiMAX Forum ou ITU-R. Atualmente, estão a ser desenvolvidas novas normas posteriores a 4G por organismos de uniformização, mas estão abrangidas pela 4G e não para uma nova geração móvel.
Smartphones have a number of distinguishing features.	Os smartphones têm várias funções que os distinguem.
The International Telecommunication Union measures those with Internet connection, which it calls Active Mobile-Broadband subscriptions (which includes tablets, etc.). In the developed world, smartphones have now overtaken the usage of earlier mobile systems.	A União Internacional de Telecomunicações avalia os que têm ligação à Internet, que apelida de assinaturas de largura de banda móvel ativa (que inclui tablets, etc.). No mundo desenvolvido, os smartphones superaram a utilização dos sistemas móveis mais antigos.
However, in the developing world, they account for around 50% of mobile telephony.	Contudo, nos países em desenvolvimento, representam cerca de 50 % da telefonia móvel.
Feature phone is a term typically used as a retronym to describe mobile phones which are limited in capabilities in contrast to a modern smartphone.	"Telemóvel básico" é um termo normalmente utilizado como retrónimo para descrever os telemóveis com capacidades limitadas, em contraste com os smartphones modernos.
Feature phones typically provide voice calling and text messaging functionality, in addition to basic multimedia and Internet capabilities, and other services offered by the user's wireless service provider.	Os telemóveis melhorados incluem funções de chamada de voz e mensagens de texto, além de capacidades básicas de multimédia e Internet, bem como outros serviços fornecidos pelo fornecedor de serviços sem fios do utilizador.
A feature phone has additional functions over and above a basic mobile phone which is only capable of voice calling and text messaging.	Um telemóvel médio tem funções adicionais muito superiores a um telemóvel básico, que tem apenas capacidade para chamadas de voz e mensagens de texto.
Feature phones and basic mobile phones tend to use a proprietary, custom-designed software and user interface.	Os telemóveis médios e os telemóveis básicos costumam utilizar software proprietário e personalizado, bem como uma interface de utilizador.
By contrast, smartphones generally use a mobile operating system that often shares common traits across devices.	Por contraste, os smartphones normalmente têm um sistema operativo móvel que frequentemente partilham traços comuns em vários dispositivos.
There are Orthodox Jewish religious restrictions which, by some interpretations, standard mobile telephones overstep.	Os judeus ortodoxos têm restrições religiosas que, de acordo com algumas interpretações, são excedidas pelos telemóveis padrão.
To deal with this problem, some rabbinical organizations have recommended that phones with text-messaging capability not be used by children.	Para lidar com este problema, algumas organizações de rabis recomendaram que os telemóveis com função de envio de mensagens de texto não podem ser utilizados por crianças.
Phones with restricted features are known as kosher phones and have rabbinical approval for use in Israel and elsewhere by observant Orthodox Jews.	Os telemóveis com funções limitadas são conhecidos como telemóveis "kosher" e aprovados por rabis para utilização em Israel e noutros países por judeus ortodoxos cumpridores.
Although these phones are intended to prevent immodesty, some vendors report good sales to adults who prefer the simplicity of the devices.	Apesar destes telemóveis serem concebidos para impedir impudor, alguns fornecedores indicam que as vendas a adultos têm sido elevadas, porque preferem dispositivos mais simples.
Some phones are approved for use by essential workers (such as health, security, and public service workers) on the sabbath, even though the use of any electrical device is generally prohibited during this time.	Alguns telemóveis são aprovados para utilização por trabalhadores de serviços básicos (por exemplo, trabalhadores da área da saúde, segurança e função pública) no sabbath (sábado), apesar da utilização de qualquer dispositivo elétrico ser normalmente proibida durante este período.
Mobile phones communicate with cell towers that are placed to give coverage across a telephone service area which is divided up into 'cells'.	Os telemóveis estabelecem comunicação com antenas de telemóvel que são instaladas para fornecer cobertura numa área de serviço de telemóvel, que se divide em "células".
Each cell uses a different set of frequencies from neighboring cells, and will typically be covered by 3 towers placed at different locations.	Cada célula utiliza um conjunto diferente de frequência de células próximas e, normalmente, é coberta por 3 torres colocadas em localizações diferentes.
The cell towers are usually interconnected to each other and the phone network and the internet by wired connections.	As antenas de telemóvel estão normalmente interligadas entre si e a rede telefónica e a internet através de ligações com fios.
Due to bandwidth limitations each cell will have a maximum number of cell phones it can handle at once.	Devido às limitações da largura de banda, cada célula está limitada a lidar com um determinado número de telemóveis de cada vez.
The cells are therefore sized depending on the expected usage density, and may be much smaller in cities.	Por conseguinte, a dimensão das células depende da densidade de utilização prevista e pode ser muito menor nas cidades.
In that case much lower transmitter powers are used to avoid broadcasting beyond the cell.	Nesse caso, são utilizadas potências de transmissão muito mais reduzidas para evitar a transmissão para além da célula.
In order to handle the high traffic, multiple towers can be setup in the same area(using different frequencies).	Para lidar com tráfego elevado, podem ser instaladas várias antenas na mesma área (usando diferentes frequências).
This can be done permanently or temporarily such as at special events like at the Super Bowl, Taste of Chicago, State Fair, NYC New Year's Eve, hurricane hit cities, etc.	Isto pode ser efetuado de maneira permanente ou temporária, por exemplo, em eventos especiais, como o Super Bowl, Taste of Chicago, State Fair, Véspera de Ano Novo em Nova Iorque, cidades atingidas por furacões, etc.,
where cell phone companies will bring a truck with equipment to host the abnormally high traffic with a portable cell.	onde as empresas de telemóveis levam um camião com equipamento para acolher o tráfego anormalmente elevado com uma célula portátil.
Cellular can greatly increase the capacity of simultaneous wireless phone calls.	As redes celulares podem aumentar consideravelmente a capacidade das chamadas telefónicas sem fios em simultâneo.
While a phone company for example, has a license to 1000 frequencies, each cell must use unique frequencies with each call using one of them when communicating.	Enquanto uma empresa telefónica tem, por exemplo, uma licença para 1000 frequências, cada célula tem de utilizar frequências únicas em cada chamada, utilizando uma delas quando estiver comunicar.
Because cells only slightly overlap, the same frequency can be reused.	Uma vez que as células ficam apenas ligeiramente sobrepostas, pode ser reutilizada a mesma frequência.
Example cell 1 uses frequency 1-500, next door cell uses frequency 501-1000, next door can reuse frequency 1-500.	Por exemplo, a célula 1 utiliza a frequência 1-500, a célula seguinte utiliza a frequência 501-1000 e a célula seguinte pode reutilizar a 1-500.
Cells 1 and 3 are not "touching" and do not overlap\communicate so each can reuse the same frequencies.	As células 1 e 3 não "entram em contacto" e não se sobrepõem\comunicam, isso significa que podem reutilizar as mesmas frequências.
This is even more greatly increased when phone companies implemented digital networks.	Isto foi aumentado consideravelmente quando as empresas telefónicas implementaram as redes digitais.
With digital, one frequency can host multiple simultaneous calls increasing capacity even more.	Com as redes digitais, uma frequência tem capacidade para receber múltiplas chamadas em simultâneo, aumentando ainda mais a capacidade.
As a phone moves around, a phone will "hand off" - automatically disconnect and reconnect to the tower of another cell that gives the best reception.	À medida que um telemóvel se desloca, este desliga-se e volta a ligar-se automaticamente à antena de outra célula que fornece melhor receção.
Additionally, short-range Wi-Fi infrastructure is often used by smartphones as much as possible as it offloads traffic from cell networks on to local area networks.	Além disso, a infraestrutura Wi-Fi de curto alcance é frequentemente utilizada pelos smartphones o máximo possível enquanto descarrega tráfego de redes celulares para redes de áreas locais.
Mobile phones have central processing units (CPUs), similar to those in computers, but optimised to operate in low power environments.	Os telemóveis têm unidades centrais de processamento (CPU), semelhantes às dos computadores, mas otimizadas para funcionar em ambientes de baixa potência.
Mobile CPU performance depends not only on the clock rate (generally given in multiples of hertz) but also the memory hierarchy also greatly affects overall performance.	O desempenho móvel da CPU depende não apenas da frequência do relógio (normalmente indicadas em múltiplos de hertz), mas a hierarquia de memória também afeta significativamente o desempenho geral.
Because of these problems, the performance of mobile phone CPUs is often more appropriately given by scores derived from various standardized tests to measure the real effective performance in commonly used applications.	Devido a estes problemas, o desempenho da CPU dos telemóveis é frequentemente indicado de maneira mais adequada por classificações resultantes de vários testes padronizados para medir o desempenho eficiente real em aplicações normalmente utilizadas.
One of the main characteristics of phones is the screen.	Uma das principais características dos telemóveis é o ecrã.
